,author,closedAt,number,publishedAt,resourcePath,source,state,text,label
405,{'login': 'michelkaporin'},2017-06-01T09:16:36Z,27456,2017-05-29T14:47:39Z,/microsoft/vscode/issues/27456,vscode,CLOSED,"Test: Automated Smoke Test
Ref: #25291
Complexity: 2
OS:
 Windows @alexandrudima
 OS X @weinand
 Linux @Tyriar
As part of engineering work we have automated major part of our smoke test. To ensure its stability, it is important to run it on different machines.
Running automated test
Prerequisites
Update stable to the latest version.
Close all VS Code instances that will be used in a test (e.g. latest insiders, stable) not to have any interference with the running test that will spawn them itself.
Once the test is running, please do not interfere with it by doing selection or focusing anywhere within spawned test VS Code instance.
Approximate running time
10 minutes minimum (the more failures it has, the more it runs due to adaptive retry strategy of the waiting time).
Procedure
Run git checkout michelkaporin/smoketest in vscode repository. Currently the code lives on my branch only.
cd test/smoke
npm install
npm test -- --latest ""path/to/binary"" --stable ""path/to/binary"", where latest argument is the path to VS Code executable to conduct testing, and stable is previous stable version (in order to run 'Data Migration' tests). If the latter argument is ommited, 'Data Migration' tests won't run.
Example commands:
npm test -- --latest ""C:\Program Files (x86)\Microsoft VS Code Insiders\Code - Insiders.exe"" --stable ""C:\Program Files (x86)\Microsoft VS Code\Code.exe""
or
npm test -- --latest ""/Applications/Visual Studio Code - Insiders.app/Contents/MacOS/Electron"" --stable ""/Applications/Visual Studio Code.app/Contents/MacOS/Electron""
Known problems
**#27452 bug results in very many failing tests on OS X, once that is fixed, all should pass.
Spectron spawns multiple cmd windows on Windows OS. This leads to VS Code window to be overlapped by another one. To look at what the test does you need to click on the VS Code title bar to focus on it in every test. (electron-userland/spectron#60)
If you get failing tests, please dump the log with failed error messages here.
Any feedback is appreciated 👍",NONE
406,{'login': 'CleyFaye'},2020-02-12T06:27:11Z,90455,2020-02-11T15:05:12Z,/microsoft/vscode/issues/90455,vscode,CLOSED,"Inconsistency between unsaved file dialog and unsaved workspace dialog
Issue Type: Bug
When closing files with unsaved changes, a dialog open with the three possible actions: ""Don't save"", ""Cancel"", ""Save"" in that order.
When closing an unsaved workspace, a similar dialog appear with actions ""Save"", ""Cancel"", ""Don't save"" in that order.
That feel inconsistent and could cause confusion. The order should probably be the same in every dialog.
VS Code version: Code 1.42.0 (ae08d54, 2020-02-06T10:51:23.649Z)
OS version: Linux x64 5.0.0-38-generic
",USABILITY
407,{'login': 'Yjq14114'},2018-10-05T08:59:30Z,60013,2018-10-05T08:57:31Z,/microsoft/vscode/issues/60013,vscode,CLOSED,"terminal 
Issue Type: Bug
i open terminal, but its look like is not work !
VS Code version: Code 1.27.2 (f46c4c4, 2018-09-12T16:17:45.060Z)
OS version: Windows_NT x64 10.0.17763
",NONE
408,{'login': 'warpdesign'},2017-06-15T16:11:44Z,28823,2017-06-15T16:09:18Z,/microsoft/vscode/issues/28823,vscode,CLOSED,"You can set themes that are disabled in extensions panel
Themes appear in the extensions panel and can be disabled just like normal extensions.
I think disabled themes shouldn't appear when running the preferences: Color Theme command. Right now you may set a theme that's disabled wihch is a bit weird.",USABILITY
409,{'login': 'imeoer'},2017-11-30T19:41:12Z,32275,2017-08-11T02:41:35Z,/microsoft/vscode/issues/32275,vscode,CLOSED,"The incorrect IME position when the first character is entered
Extensions:
Extension
Author (truncated)
Version
material-icon-theme
PKi
2.1.0
vscode-docker
Pet
0.0.16
code-settings-sync
Sha
2.8.2
go
Twe
0.0.1
html-css-class-completion
Zig
1.8.0
vscode-color
ans
0.4.5
vscode-eslint
dba
1.2.11
python
don
0.7.0
vscode-babel-coloring
dza
0.0.4
gitlens
eam
4.3.3
vscode-html-css
ecm
0.1.7
tslint
eg2
0.17.0
nim
kos
0.5.26
Go
luk
0.6.63
markdown-shortcuts
mdi
0.8.1
prettify-json
moh
0.0.3
debugger-for-chrome
msj
3.1.7
color-highlight
nau
2.3.0
vetur
oct
0.9.3
proto
pet
0.0.2
Ruby
reb
0.13.0
PostCSS
ric
1.0.1
stylelint
shi
0.28.0
babelrc
wad
1.0.0
vscode-import-cost
wix
2.0.0
vscode-proto3
zxh
0.1.2
(5 theme extensions excluded)
Switch to Chinese IME (e.g. Sougou / Baidu)
See the screenshot:
I reproduced this problem in the monaco editor, I think it should be the text input implementation issue using textarea, did not find this problem in ace editor.
Reproduces without extensions: Yes",NONE
410,{'login': 'sagg155'},2018-09-25T15:08:05Z,58686,2018-09-14T10:48:07Z,/microsoft/vscode/issues/58686,vscode,CLOSED,"Debugger attached. Waiting for the debugger to disconnect...
Start Node Debugger
Error
Debugger attached.
Waiting for the debugger to disconnect...
Does this issue occur when all extensions are disabled?: Yes
I have tried everything as follows but nothing works->
restarted vs code
restarted my machine
uninstall node,npm,vs code
please suggest some solution for this bug.Basically i'm debugging typescript file.",NONE
411,{'login': 'geuis'},2018-06-11T08:42:20Z,51539,2018-06-10T03:22:16Z,/microsoft/vscode/issues/51539,vscode,CLOSED,"Local editor settings not being overridden by ESLint settings
ESLint Extension: 1.4.12
The default behavior for VSCode is to add spaces to objects:
I have a .eslintrc config setup with the rule ""object-curly-spacing"": [""error"", ""never""]. Linting occurs and reports the default spacing behavior as an error as expected.
This behavior can be overridden in the VSCode settings via ""javascript.format.insertSpaceAfterOpeningAndBeforeClosingNonemptyBraces"": false
I was expecting that the default behavior of VSCode would be overridden by the ESLint rules when formatting code.
Does this issue occur when all extensions are disabled?: No. The ESLint extension must be installed for VSCode to utilize the .eslintrc rules.
This may be an issue correctable in the ESLint extension. If so I will move this issue to that project.",MAINTAINABILITY
412,{'login': 'mohsen1'},2015-12-08T11:41:41Z,1052,2015-12-06T18:52:56Z,/microsoft/vscode/issues/1052,vscode,CLOSED,"Incorrect error in TypeScript code
I'm using version df35236
For this code I get an incorrect error.
TypeScript compiler does not complain for this code but VSCode throws this error:
",NONE
413,{'login': 'Apostata'},2018-10-04T15:12:13Z,59547,2018-09-27T12:38:37Z,/microsoft/vscode/issues/59547,vscode,CLOSED,"After update throwing : Couldn't find declaration for many modules 
It was working before.
now at import the module:
import { Validation } from 'bunnyjs/src/Validation';
[ts]
Could not find a declaration file for module 'bunnyjs/src/Validation'. 'c:/Dev/Notanet/frontend-env/cockpit/node_modules/bunnyjs/src/Validation.js' implicitly has an 'any' type.
Try npm install @types/bunnyjs if it exists or add a new declaration (.d.ts) file containing declare module 'bunnyjs';",NONE
414,{'login': 'vscodeerrors'},2018-09-24T17:16:27Z,59227,2018-09-24T12:41:15Z,/microsoft/vscode/issues/59227,vscode,CLOSED," Cannot read property 'forEach' of null
Issue Id: 35acb833-bda7-37c3-14da-3ab8f360751bVersions - 1.28.0-insider (9/20/2018 2:13:44 PM)Stack TypeError: Cannot read property 'forEach' of null/vs/base/browser/ui/menu/menu.ts#158:13 (style)/vs/platform/theme/common/styler.ts#53:20 (call)/vs/base/common/event.ts#140:15 (fire)/vs/workbench/services/themes/electron-browser/workbenchThemeService.ts#350:26 (applyTheme)/vs/workbench/services/themes/electron-browser/workbenchThemeService.ts#295:17 (onComplete)/vs/base/common/winjs.base.js#1191:0 (_notify)/vs/base/common/winjs.base.js#867:0 (enter)/vs/base/common/winjs.base.js#1089:0 (_run)/vs/base/common/winjs.base.js#1057:0 (onComplete)/vs/base/common/winjs.base.js#1587:0 (then)/vs/base/common/winjs.base.js#762:0 (enter)/vs/base/common/winjs.base.js#1089:0 (_run)/vs/base/common/winjs.base.js#1073:0 at Object.g [as _notify] (out/vs/workbench/workbench.m",NONE
415,{'login': 'bpasero'},2017-08-25T14:23:02Z,32946,2017-08-22T10:52:31Z,/microsoft/vscode/issues/32946,vscode,CLOSED,"Multi root: revisit workspace file format
/cc @sandy081",NONE
416,{'login': 'xiaogwu'},2017-07-21T08:40:50Z,31170,2017-07-21T00:42:35Z,/microsoft/vscode/issues/31170,vscode,CLOSED,"Show Preview of file while in Go to File... 
Feature Request
It would be awesome if when using Go to File... (Command-P) that a preview of the current highlighted file is show and as you up/down arrow key a different file, you see a preview of the current selected file.",USABILITY
417,{'login': 'Peteous'},2017-05-04T08:10:38Z,25704,2017-04-30T17:59:46Z,/microsoft/vscode/issues/25704,vscode,CLOSED,"Git version control can't interact with repos that are already local on the machine.
Extensions:
Extension
Author
Version
python
donjayamanne
0.6.3
cpptools
ms-vscode
0.11.0
vscode-arduino
vsciot-vscode
0.1.2
open VS Code
open file from git repo already local on machine
try to commit from git version control panel
fails
sad day
",NONE
418,{'login': 'rolandbrake'},2017-12-03T13:15:01Z,39462,2017-12-02T11:17:10Z,/microsoft/vscode/issues/39462,vscode,CLOSED,"can we go back please the new logo is so ugly!
",NONE
419,{'login': 'alexdima'},2018-09-11T08:32:59Z,27712,2017-05-31T09:04:07Z,/microsoft/vscode/issues/27712,vscode,CLOSED,"Cannot click on nodejs built-in modules
Testing #26203
Have a js file with the following:
Start debugging (F5)
The exception widget shows up at the correct location
The module.js is clickable but it tries to open a file called module.js from the workspace instead of opening the nodejs built-in module
Clicking on module.js from the call stack works correctly, so perhaps the debug adapter needs to be asked about how to resolve links in the error stackframe, and only if it doesn't know how to do it, the default should be to fallback to trying to open files?
Other use-cases would be debugging a remote target where the error stack trace would contain the file paths as installed on the remote machine and these file paths would need to be translated according to the debug configuration to the local filesystem, or otherwise opened in readonly mode by fetching their sources from nodejs
fyi @weinand @isidorn",NONE
420,{'login': 'BenjaVR'},2017-11-10T17:16:45Z,38009,2017-11-10T01:15:17Z,/microsoft/vscode/issues/38009,vscode,CLOSED,"Terminal sidebar close button not visible
Extensions:
Extension
Author (truncated)
Version
html-snippets
abu
0.1.0
django-snippets
bib
1.1.0
vscode-styled-jsx
bla
0.1.1
npm-intellisense
chr
1.3.0
path-intellisense
chr
1.4.2
gitignore
cod
0.5.0
vscode-eslint
dba
1.4.3
gitlens
eam
6.0.0
tslint
eg2
1.0.16
vscode-npm-script
eg2
0.3.3
vsc-material-theme
Equ
1.1.1
prettier-vscode
esb
0.24.0
php-debug
fel
1.11.1
php-intellisense
fel
1.5.4
beautify
Hoo
1.1.1
intellij-idea-keybindings
k--
0.2.16
vscode-github
Kni
0.23.0
MagicPython
mag
1.0.12
Kotlin
mat
1.3.0
HTMLHint
mka
0.4.0
vscode-apache
mrm
1.1.1
vscode-attrs-sorter
mrm
2.1.0
vscode-jade-snippets
mrm
1.0.1
vscode-pugbeautify
mrm
1.0.2
vscode-puglint
mrm
2.3.0
vscode-scss
mrm
0.6.2
vscode-stylefmt
mrm
2.5.0
python
ms-
0.8.0
cpptools
ms-
0.14.2
csharp
ms-
1.13.0
PowerShell
ms-
1.5.0
typescript-javascript-grammar
ms-
0.0.24
material-icon-theme
PKi
2.2.4
vscode-template-literal-editor
pli
0.8.4
java
red
0.14.0
vscode-icons
rob
7.17.0
prettier-eslint-vscode
Rob
0.7.1
code-settings-sync
Sha
2.8.5
shader
sle
1.1.2
twig
wha
1.0.2
jinja
who
0.0.8
ReactSnippets
xab
1.4.0
Put the terminal panel to the sidebar.
Make that window smaller.
Close button is not visible, and not reachable in any way.
As you see here, the 'X' button should be in the upper right.
Reproduces without extensions: Yes",USABILITY
421,{'login': 'bpasero'},2017-02-02T16:17:37Z,19662,2017-02-01T06:29:42Z,/microsoft/vscode/issues/19662,vscode,CLOSED,"Do not expect app.getPath('userData') to be there before app.once('ready')
There is a discussion going on in 08a1700 where @chrmarti saw an issue on startup for new users that never started Code before. I never saw this issue but the fix seems odd to me: we now suddenly create the directory (userData) via mkdirp that is owned by Electron/Chrome, which seems wrong. It should be created by the framework, not us.
Can we move the getNodeCachedDataDir() into the app.once('ready') callback? That is the place where all code should go that assumes a certain directory structure to be present, not before.",NONE
422,{'login': 'bhoreanna'},2019-02-24T06:33:13Z,69295,2019-02-24T06:32:52Z,/microsoft/vscode/issues/69295,vscode,CLOSED,"run code
Issue Type: Bug
codes are not able to run the program
VS Code version: Code 1.30.1 (dea8705, 2018-12-18T18:12:07.165Z)
OS version: Windows_NT x64 6.1.7600
",NONE
423,{'login': 'DominicTobias'},2018-03-09T20:44:21Z,45409,2018-03-09T14:40:59Z,/microsoft/vscode/issues/45409,vscode,CLOSED,"Go to definition (F12) doesn't work in node_modules with TS
Press F12 on an import in a node_module file
Behaviour:
Goes to the Typescript definition same as clicking ""Go to Type Definition"".
Expected:
Should go to the implementation.",NONE
